0.505 -1.006 0.814 
0.759 -1.341 0.616 2.101 -2.323 0.577 1.269 1.954 0.816 
1.266 1.930 0.760 
2.105 -2.317 0.551 1.429 1.608 0.849 1.255 1.860 0.767 
0.739 -1.187 0.622 1.253 1.797 0.802 
0.732 -1.188 0.698 1.434 1.557 0.816 1.240 1.702 0.774 
0.732 -1.180 0.710 1.217 1.554 0.864 
0.943 -1.002 0.853 1.216 1.457 0.860 
0.751 -1.128 0.843 1.231 1.349 0.807 
0.756 -1.093 0.879 0.936 -0.784 0.710 1.223 1.280 0.884 
0.904 -0.713 0.650 1.235 1.230 0.880 
0.686 -0.871 0.916 0.917 -0.680 0.606 1.218 1.182 0.866 
0.680 -0.781 0.860 1.210 1.177 0.830 
1.187 1.128 0.818 
0.668 -0.445 0.723 
0.642 -0.326 0.904 
0.622 -0.254 0.907 
0.602 -0.234 0.719 1.392 0.713 0.767 
0.795 -0.138 0.753 1.397 0.651 0.692 
0.793 -0.044 0.823 1.399 0.633 0.736 
0.697 0.230 0.871 
2.092 -2.313 0.573 
1.220 0.070 0.882 
1.207 0.045 0.921 0.481 0.640 0.773 
1.376 -0.270 0.881 0.482 0.766 0.814 
1.344 -0.335 0.931 0.481 0.798 0.823 
1.378 -0.535 0.751 0.475 0.834 0.944 
0.487 0.885 0.876 
1.250 -0.630 0.774 0.457 0.921 0.863 
1.229 -0.765 0.733 1.432 -0.590 0.885 
2.097 -2.318 0.629 1.433 -0.700 0.864 0.673 1.373 0.878 
1.418 -0.786 0.801 0.664 1.417 0.867 
1.329 -1.171 0.860 1.472 -1.016 0.753 0.626 1.434 0.827 
1.363 -1.215 0.835 0.436 1.746 0.771 
0.621 1.630 0.917 0.416 1.787 0.846 
0.606 1.823 0.822 
0.418 1.793 0.828 
0.426 1.824 0.812 
0.437 1.855 0.947 
1.629 -1.754 0.947 
1.434 -1.939 0.809 1.627 -1.798 0.912 0.524 2.010 0.724 
1.627 -1.831 0.900 
1.629 -1.899 0.770 
1.477 -2.221 0.783 1.638 -1.971 0.804 0.671 2.340 0.801 
1.444 -2.269 0.778 1.652 -2.175 0.731 0.557 2.436 0.517 
0.483 2.432 0.867 
1.453 -2.292 0.791 
1.487 -2.389 0.879 2.311 1.255 0.939 
1.494 -2.439 0.810 
1.498 -2.434 0.847 
1.526 -2.442 0.833 
1.543 -2.434 0.811 
1.556 -2.431 0.801 2.302 1.250 0.903 
1.375 -2.597 0.824 1.559 -2.436 0.833 
1.329 -2.433 0.868 1.561 -2.439 0.809 
1.304 -2.316 0.876 
1.292 -2.128 0.927 1.563 -2.328 0.813 
1.296 -2.024 0.887 
1.304 -1.971 0.859 
1.280 -1.908 0.819 0.346 2.072 0.875 
1.264 -1.892 0.862 
0.538 2.163 0.798 
1.272 -1.857 0.748 1.424 -1.652 0.864 0.538 1.976 0.835 
1.269 -1.811 0.775 0.551 1.848 0.847 0.360 2.041 0.839 
1.358 -1.400 0.703 0.552 1.753 0.811 
0.548 1.714 0.722 
1.170 -1.474 0.838 0.575 1.680 0.720 
1.161 -1.309 0.874 
1.160 -1.090 0.922 0.360 1.456 0.896 
1.150 -0.920 0.853 0.374 1.285 0.851 
1.169 -0.843 0.724 0.388 1.203 0.776 
1.158 -0.728 0.751 0.379 1.105 0.698 
1.147 -0.686 0.689 0.379 1.059 0.861 
1.142 -0.684 0.722 1.368 -0.627 0.898 0.364 1.022 0.544 
1.153 -0.656 0.758 1.365 -0.453 0.810 0.370 1.020 0.778 
1.119 -0.604 0.862 0.374 0.995 0.634 
1.125 -0.536 0.638 0.396 0.938 0.787 
0.379 0.699 0.918 
0.366 0.483 0.765 
1.125 0.166 0.900 0.387 0.357 0.853 
2.104 -2.316 0.564 0.369 0.104 0.670 0.569 0.410 0.555 
0.379 0.003 0.800 
0.421 -0.079 0.511 
0.422 -0.183 0.868 
0.410 -0.252 0.987 
0.395 -0.382 0.860 
0.603 -0.632 0.741 
0.602 -0.684 0.848 
0.456 -1.061 0.739 2.321 1.261 0.944 
0.442 -1.118 0.870 0.594 -0.808 0.835 0.996 1.789 0.784 
0.437 -1.123 0.817 
0.447 -1.142 0.896 0.668 -1.187 0.872 
0.466 -1.183 0.919 0.722 -1.346 0.864 
0.486 -1.238 0.904 2.108 -2.320 0.594 
0.510 -1.369 0.895 2.109 -2.331 0.634 
0.535 -1.477 0.837 0.744 -1.500 0.893 2.099 -2.320 0.614 
0.612 -1.668 0.747 0.758 -1.517 0.843 
0.742 -1.505 0.899 2.312 1.256 0.923 1.070 2.434 0.786 
0.741 -1.510 0.913 1.076 2.474 0.853 0.805 2.700 0.816 
0.731 -1.524 0.793 1.057 2.523 0.864 0.792 2.806 0.817 
0.727 -1.565 0.895 1.035 2.561 0.835 0.776 2.870 0.769 
0.727 2.916 0.871 
0.638 -1.685 0.872 2.104 -2.316 0.571 0.926 2.895 0.823 0.719 2.913 0.850 
0.711 2.933 0.812 
0.584 -1.850 0.685 0.693 2.975 0.817 
0.576 -1.853 0.640 0.678 3.002 0.780 
0.568 -1.855 0.680 0.646 3.041 0.715 
0.557 -1.837 0.632 2.309 1.254 0.944 
0.569 -1.846 0.634 0.815 -1.799 0.873 0.599 3.191 0.832 
0.576 -1.856 0.759 0.827 -1.773 0.847 0.578 3.196 0.810 
0.576 -1.840 0.629 0.827 -1.723 0.843 0.572 3.239 0.862 
0.590 -1.842 0.781 0.847 -1.744 0.808 
0.820 -1.702 0.840 
0.625 -1.811 0.827 0.825 -1.693 0.681 
0.614 -1.779 0.809 0.822 -1.689 0.787 
0.614 -1.769 0.824 0.856 -1.735 0.800 
0.612 -1.702 0.636 0.834 -1.711 0.757 
0.625 -1.657 0.656 0.827 -1.698 0.825 
0.641 -1.602 0.875 
0.640 -1.573 0.784 0.835 -1.665 0.707 
2.310 1.255 0.916 
0.631 -1.536 0.804 0.833 -1.588 0.830 
0.619 -1.523 0.616 0.808 -1.513 0.718 0.758 2.498 0.686 
0.637 -1.525 0.812 0.790 2.378 0.715 0.507 2.669 0.827 
0.643 -1.512 0.760 0.532 2.585 0.707 
0.641 -1.490 0.746 0.784 -1.219 0.832 0.839 2.258 0.730 
0.652 -1.462 0.778 0.771 -1.104 0.714 0.628 2.307 0.744 
0.747 -1.034 0.708 0.710 2.091 0.807 
0.632 -1.284 0.748 0.802 -1.057 0.768 0.806 1.852 0.802 
0.568 -1.121 0.843 0.784 -1.023 0.667 0.852 1.783 0.795 
0.558 -0.994 0.976 0.790 -1.018 0.675 0.866 1.717 0.827 0.869 2.060 0.861 
0.528 -0.763 0.832 0.860 1.627 0.875 
0.512 -0.624 0.869 0.909 1.663 0.572 
0.517 -0.569 0.687 0.880 1.591 0.866 
0.491 -0.537 0.766 0.895 1.566 0.837 
0.484 -0.543 0.691 0.908 1.518 0.720 
0.465 -0.497 0.636 1.220 1.064 0.732 0.954 1.376 0.717 
0.483 -0.471 0.769 0.977 1.166 0.676 
0.661 -0.036 0.940 1.060 0.929 0.852 
0.476 -0.358 0.744 0.637 0.035 0.946 1.069 0.758 0.839 
0.455 -0.205 0.893 0.616 0.116 0.791 1.132 0.603 0.826 
0.479 -0.081 0.835 0.629 0.129 0.890 1.113 0.516 0.852 
2.311 1.255 0.918 
1.322 0.034 0.642 0.406 0.611 0.840 
0.552 0.570 0.823 0.392 0.682 0.749 
1.262 -0.235 0.871 
2.103 -2.325 0.621 0.396 0.753 0.838 
2.316 1.258 0.910 0.390 0.811 0.941 
1.140 -0.583 0.818 
0.376 1.034 0.763 
1.155 -0.787 0.790 1.319 -0.506 0.920 
1.372 -0.643 0.829 0.554 1.357 0.814 
2.101 -2.323 0.631 2.312 1.256 0.952 0.531 1.408 0.877 
0.504 1.422 0.860 
0.489 1.513 0.842 0.306 1.777 0.871 
0.454 1.741 0.948 0.295 1.805 0.791 
1.285 -1.566 0.812 1.460 -1.441 0.869 
1.315 -1.770 0.852 1.457 -1.470 0.808 0.407 2.247 0.920 
1.460 -1.560 0.847 
1.478 -1.619 0.911 
1.300 -2.112 0.823 
1.292 -2.131 0.831 1.516 -2.184 0.896 
1.297 -2.179 0.751 2.308 1.254 0.941 
1.323 -2.684 0.792 
2.106 -2.318 0.583 
1.327 -2.798 0.697 
2.102 -2.324 0.633 
1.323 -2.450 0.701 
1.347 -2.456 0.737 2.103 -2.325 0.627 
1.361 -2.443 0.841 
1.312 -2.796 0.745 1.361 -2.443 0.746 
1.375 -2.431 0.793 
1.372 -2.399 0.854 
1.365 -2.364 0.854 
1.166 -2.346 0.721 
1.093 -2.075 0.784 1.352 -2.250 0.865 
1.047 -1.918 0.883 
1.046 -1.858 0.823 0.381 1.888 0.822 
1.028 -1.815 0.892 
1.041 -1.819 0.872 2.101 -2.322 0.592 2.316 1.258 0.926 
1.040 -1.792 0.717 1.256 -1.543 0.703 
1.044 -1.669 0.794 1.240 -1.301 0.824 2.304 1.265 0.887 0.252 1.343 0.649 
1.283 -1.169 0.700 
1.107 -1.115 0.745 
1.246 -1.123 0.876 1.113 -0.830 0.740 
1.118 -0.730 0.646 
1.085 -0.570 0.863 0.458 0.828 0.724 
1.112 -0.542 0.875 2.313 1.256 0.919 0.452 0.779 0.744 
1.143 -0.534 0.785 
1.354 -0.295 0.761 0.317 0.506 0.695 
1.132 -0.466 0.775 0.351 0.400 0.717 0.440 0.728 0.693 
0.367 0.251 0.853 0.474 0.621 0.702 
1.399 0.032 0.809 0.340 0.181 0.565 
1.376 0.108 0.724 
2.098 -2.320 0.618 
2.100 -2.322 0.599 0.602 -0.003 0.652 0.373 0.138 0.570 
0.637 -0.175 0.699 
2.107 -2.319 0.588 
1.118 0.702 0.822 
2.098 -2.320 0.581 1.321 0.623 0.698 1.103 0.724 0.833 
0.478 -0.440 0.794 0.673 -0.322 0.720 
0.525 -0.736 0.798 0.639 -0.396 0.830 
0.545 -0.821 0.637 
0.544 -0.876 0.683 0.675 -0.600 0.634 1.036 1.082 0.624 
0.544 -0.889 0.769 
0.561 -0.913 0.808 1.175 1.384 0.847 
0.806 1.719 0.794 
0.759 1.788 0.848 
0.676 -1.282 0.821 0.874 -1.256 0.846 0.724 1.779 0.784 
0.753 -1.486 0.923 0.881 -1.290 0.893 0.723 1.789 0.816 
0.820 -1.602 0.899 
0.880 -1.331 0.905 
0.859 -1.382 0.867 
0.799 -1.554 0.726 
0.783 -1.704 0.893 
0.968 -1.817 0.764 
0.975 -1.863 0.796 
0.978 -1.790 0.854 
0.972 -1.737 0.825 2.099 -2.321 0.633 
0.781 -1.919 0.689 0.988 -1.693 0.825 
0.965 -1.633 0.891 
0.791 -1.909 0.820 
0.803 -1.895 0.757 1.006 -1.586 0.865 
0.817 -1.857 0.788 1.017 -1.571 0.902 
1.011 -1.527 0.843 
0.814 -1.631 0.843 1.033 -1.545 0.831 
1.045 -1.478 0.825 
0.753 -1.192 0.891 
0.745 -1.183 0.875 0.966 -1.232 0.651 
