0.803 1 1.409 -2.942 0 0.835 2 2.217 1.676 0 
0.803 1.409 -2.942 0.835 2.217 1.676 
0.768 0.202 0.666 
0.804 1 1.409 -2.943 0 0.835 2 2.202 1.668 0 
0.806 1.409 -2.943 0.832 2.202 1.668 
0.768 0.200 0.656 
0.804 1 1.410 -2.946 0 0.835 2 2.203 1.668 0 
0.805 1.410 -2.946 0.835 2.203 1.668 
0.782 0.341 0.747 
0.834 2 2.207 1.670 0 0.750 3 0.287 0.715 0 0.793 1 1.411 -2.948 0 
0.826 2.208 1.671 0.750 0.287 0.715 0.644 1.411 -2.949 

0.786 1 1.410 -2.947 0 0.834 2 2.204 1.655 0 0.739 3 0.309 0.730 0 
0.693 1.410 -2.945 0.835 2.201 1.648 0.600 0.309 0.730 

0.781 1 1.408 -2.943 0 0.834 2 2.198 1.634 0 0.732 3 0.296 0.718 0 
0.719 1.407 -2.940 0.834 2.195 1.626 0.631 0.292 0.714 

0.779 1 1.405 -2.935 0 0.834 2 2.190 1.600 0 0.722 3 0.294 0.716 0 
0.745 1.403 -2.932 0.838 2.187 1.589 0.591 0.296 0.718 

0.778 1 1.401 -2.919 0 0.828 2 2.184 1.569 0 0.718 3 0.255 0.687 1 
0.771 1.401 -2.912 0.748 2.185 1.567 
0.663 0.203 0.650 
0.779 1 1.401 -2.895 0 0.825 2 2.184 1.524 0 0.721 3 0.286 0.665 0 
0.789 1.402 -2.888 0.774 2.189 1.517 0.764 0.326 0.661 

0.779 1 1.402 -2.859 0 0.822 2 2.183 1.465 0 0.724 3 0.332 0.609 0 
0.789 1.405 -2.848 0.782 2.185 1.456 0.768 0.358 0.589 

0.781 1 1.406 -2.822 0 0.814 2 2.179 1.418 0 0.728 3 0.371 0.563 0 
0.800 1.410 -2.817 0.715 2.179 1.424 0.775 0.375 0.561 

0.783 1 1.411 -2.778 0 0.803 2 2.179 1.384 0 0.730 3 0.398 0.520 0 
0.805 1.414 -2.774 0.662 2.182 1.404 0.761 0.388 0.525 

0.785 1 1.413 -2.731 0 0.732 3 0.423 0.490 0 0.791 2 2.208 1.279 1 
0.816 1.412 -2.729 0.763 0.411 0.505 
0.630 2.275 1.170 
0.787 1 1.411 -2.671 0 0.729 3 0.439 0.470 0 0.771 2 2.235 1.178 1 
0.813 1.407 -2.664 0.687 0.419 0.491 
0.504 2.274 1.129 
0.783 1 1.411 -2.592 0 0.723 3 0.515 0.411 1 0.717 2 2.253 1.084 3 
0.725 1.409 -2.575 
0.646 0.594 0.371 
0.775 1 1.412 -2.497 0 0.709 3 0.582 0.358 1 0.667 2 2.275 0.980 3 
0.670 1.412 -2.475 
0.517 0.607 0.350 
0.764 1 1.372 -2.344 0 0.704 3 0.640 0.284 0 0.620 2 2.299 0.868 3 
0.627 1.329 -2.278 0.634 0.627 0.256 

0.753 1 1.344 -2.208 0 0.702 3 0.699 0.201 0 0.577 2 2.327 0.747 3 
0.597 1.328 -2.190 0.679 0.687 0.180 

0.703 3 0.755 0.119 0 0.749 1 1.337 -2.075 1 0.537 2 2.357 0.617 3 
0.709 0.738 0.113 
0.703 1.367 -2.085 
0.705 3 0.810 0.031 0 0.750 1 1.325 -1.951 1 0.499 2 2.391 0.479 3 
0.734 0.792 0.027 
0.756 1.342 -2.016 
0.706 3 0.861 -0.052 0 0.751 1 1.319 -1.850 1 0.520 2 2.253 0.592 1 
0.719 0.842 -0.042 
0.765 1.358 -2.007 0.801 2.017 0.947 
0.754 1 1.353 -1.771 0 0.707 3 0.942 -0.157 0 0.544 2 2.121 0.689 0 
0.804 1.427 -1.859 0.725 0.956 -0.168 0.855 2.071 0.758 

0.752 1 1.389 -1.738 0 0.704 3 1.011 -0.243 0 0.566 2 2.069 0.679 0 
0.721 1.429 -1.845 0.661 1.005 -0.224 0.865 2.052 0.721 

0.752 1 1.420 -1.689 0 0.587 2 2.032 0.654 0 0.707 3 1.079 -0.361 1 
0.745 1.434 -1.738 0.870 2.035 0.670 
0.749 1.061 -0.392 
0.752 1 1.434 -1.640 0 0.601 2 2.007 0.614 0 0.711 3 1.137 -0.461 1 
0.763 1.420 -1.669 0.783 2.025 0.607 
0.770 1.084 -0.423 
0.754 1 1.440 -1.598 0 0.609 2 1.990 0.561 0 0.716 3 1.191 -0.551 1 
0.772 1.417 -1.618 0.716 2.012 0.538 
0.776 1.141 -0.479 
0.749 1 1.431 -1.538 0 0.618 2 1.987 0.493 0 0.709 3 1.237 -0.624 1 
0.690 1.396 -1.527 0.744 2.018 0.463 
0.620 1.173 -0.515 
0.705 3 1.442 -0.794 0 0.630 2 1.977 0.424 0 0.747 1 1.406 -1.407 1 
0.650 1.664 -0.892 0.778 1.991 0.399 
0.780 1.255 -1.374 0.656 1.526 -0.800 
0.705 3 1.647 -0.976 0 0.640 2 1.973 0.352 0 0.748 1 1.421 -1.277 1 
0.700 1.753 -1.040 0.783 1.988 0.333 
0.801 1.243 -1.255 0.719 1.685 -1.100 
0.700 3 1.816 -1.122 0 0.646 2 1.969 0.297 0 0.754 1 1.368 -1.189 1 
0.642 1.828 -1.114 0.721 1.981 0.302 
0.833 1.230 -1.181 
0.756 1 1.435 -1.082 0 0.651 3 1.993 -1.282 3 0.662 2 1.932 0.230 1 
0.789 1.538 -1.061 
0.870 1.869 0.212 
0.759 1 1.490 -1.032 0 0.677 2 1.937 0.112 0 0.606 3 2.185 -1.451 3 
0.798 1.541 -1.090 0.881 1.969 0.034 

0.762 1 1.459 -0.996 0 0.691 2 1.947 0.009 0 0.563 3 2.391 -1.628 3 
0.801 1.394 -1.047 0.869 1.969 -0.013 

0.759 1 1.415 -0.975 0 0.703 2 1.957 -0.079 0 0.524 3 2.612 -1.814 3 
0.719 1.358 -1.021 0.868 1.968 -0.069 

0.758 1 1.362 -0.911 0 0.709 2 1.967 -0.156 0 0.487 3 2.848 -2.008 3 
0.742 1.315 -0.890 0.785 1.972 -0.133 

0.757 1 1.318 -0.847 0 0.709 2 1.982 -0.231 0 0.453 3 3.098 -2.210 3 
0.745 1.299 -0.828 0.710 1.986 -0.210 
0.945 1.870 -1.838 
0.879 4 1.913 -2.114 0 0.757 1 1.289 -0.771 0 0.710 2 1.992 -0.317 0 0.421 3 3.363 -2.421 3 
0.879 1.913 -2.114 0.753 1.300 -0.741 0.730 1.986 -0.309 

0.873 4 1.910 -2.172 0 0.752 1 1.269 -0.704 0 0.708 2 1.998 -0.395 0 0.392 3 3.643 -2.641 3 
0.791 1.910 -2.173 0.695 1.291 -0.691 0.670 1.987 -0.378 

0.862 4 1.902 -2.209 0 0.745 1 1.232 -0.625 0 0.695 2 2.003 -0.464 0 0.364 3 3.937 -2.869 3 
