3.598 0.881 0.863 3.579 1.060 0.948 
3.590 0.887 0.886 3.582 1.061 0.922 
3.582 0.885 0.983 3.586 1.062 0.890 
3.583 0.885 0.898 3.577 1.059 0.915 
3.579 1.060 0.874 
3.590 0.887 0.994 3.571 1.058 0.915 
3.585 0.886 0.953 3.581 1.061 0.907 
3.562 1.055 0.956 
3.575 0.867 0.887 3.533 1.055 0.850 
3.497 1.044 0.862 
3.421 1.046 0.884 
3.372 1.031 0.913 
3.305 1.026 0.928 
3.523 0.871 0.944 3.262 1.021 0.806 
3.259 1.028 0.865 
3.429 0.855 0.841 3.210 1.027 0.893 
3.330 0.823 0.920 3.223 1.039 0.841 
3.182 1.042 0.867 
3.148 1.038 0.875 
3.151 1.031 0.858 
2.848 0.757 0.914 3.091 1.019 0.887 
2.799 0.757 0.810 
2.764 0.735 0.872 
2.728 0.712 0.752 2.841 0.943 0.951 
2.716 0.709 0.790 2.729 0.919 0.881 
2.699 0.699 0.715 2.610 0.880 0.874 
2.510 0.834 0.763 
2.390 0.788 0.786 
2.323 0.760 0.810 
2.289 0.749 0.810 
2.250 0.748 0.778 
2.234 0.748 0.789 
2.300 0.543 0.811 2.190 0.727 0.798 
2.153 0.469 0.873 2.191 0.728 0.825 
2.082 0.423 0.816 2.181 0.725 0.811 
1.998 0.385 0.819 2.121 0.688 0.804 
1.993 0.379 0.829 2.130 0.687 0.838 
1.967 0.338 0.898 2.035 0.622 0.776 
1.957 0.318 0.872 1.917 0.559 0.708 
1.789 0.447 0.894 
1.728 0.376 0.872 
1.678 0.317 0.872 
1.593 0.233 0.914 
1.583 0.181 0.901 
1.527 0.156 0.874 
1.523 0.156 0.791 
1.493 0.143 0.851 
1.486 0.134 0.884 
1.573 -0.164 0.856 1.461 0.117 0.878 
1.490 -0.225 0.714 1.465 0.093 0.836 
1.524 -0.278 0.788 1.436 0.074 0.890 
1.453 -0.314 0.899 1.413 0.027 0.804 
1.464 -0.343 0.859 1.402 -0.024 0.847 
1.437 -0.348 0.694 1.369 -0.115 0.761 
1.269 -0.259 0.903 
1.230 -0.353 0.855 
1.177 -0.456 0.863 
1.141 -0.505 0.857 
1.148 -0.555 0.891 1.437 -0.430 0.787 
1.124 -0.595 0.734 1.399 -0.459 0.785 
1.105 -0.613 0.867 1.413 -0.513 0.809 
1.065 -0.629 0.776 
1.061 -0.646 0.887 
1.052 -0.650 0.862 
1.060 -0.674 0.890 
