0.918 1 1.530 1.901 0 
0.918 1.530 1.901 

0.917 1 1.524 1.895 0 
0.911 1.524 1.895 

0.916 1 1.529 1.895 0 
0.896 1.530 1.895 

0.915 1 1.530 1.893 0 
0.897 1.529 1.892 

0.913 1 1.535 1.890 0 
0.884 1.536 1.889 

0.911 1 1.535 1.877 0 
0.885 1.533 1.870 

0.909 1 1.533 1.860 0 
0.887 1.531 1.855 

0.907 1 1.533 1.843 0 
0.879 1.533 1.842 

0.898 1 1.529 1.808 0 
0.782 1.527 1.798 

0.885 1 1.525 1.765 0 
0.705 1.524 1.755 

0.880 1 1.475 1.681 1 

0.820 1.386 1.596 
0.876 1 1.428 1.591 1 

0.821 1.380 1.534 
0.872 1 1.385 1.503 1 

0.819 1.377 1.492 
0.868 1 1.346 1.417 1 

0.823 1.364 1.444 
0.866 1 1.313 1.344 1 

0.833 1.357 1.425 
0.864 1 1.340 1.300 0 
0.844 1.450 1.378 

0.864 1 1.376 1.256 0 
0.851 1.446 1.305 

0.863 1 1.413 1.221 0 
0.853 1.452 1.264 

0.862 1 1.447 1.184 0 
0.851 1.464 1.211 

0.861 1 1.470 1.149 0 
0.848 1.464 1.167 

0.859 1 1.487 1.106 0 
0.837 1.468 1.109 

0.857 1 1.498 1.063 0 
0.825 1.472 1.061 

0.854 1 1.505 1.016 0 
0.810 1.478 1.008 

0.851 1 1.496 0.944 0 
0.813 1.458 0.908 

0.843 1 1.488 0.855 0 
0.734 1.461 0.814 

0.836 1 1.480 0.764 0 
0.750 1.463 0.734 

0.832 1 1.472 0.681 0 
0.773 1.460 0.671 

0.829 1 1.468 0.613 0 
0.798 1.466 0.628 

0.829 1 1.460 0.549 0 
0.827 1.457 0.566 

0.831 1 1.453 0.488 0 
0.854 1.455 0.506 

0.827 1 1.448 0.443 0 
0.772 1.454 0.472 

0.819 1 1.448 0.412 0 
0.715 1.458 0.448 

0.812 1 1.444 0.308 0 
0.724 1.449 0.254 

0.808 1 1.441 0.203 0 
0.754 1.446 0.165 

0.806 1 1.436 0.111 0 
0.777 1.438 0.100 

0.806 1 1.432 0.023 0 
0.799 1.435 0.025 

0.806 1 1.425 -0.052 0 
0.813 1.425 -0.035 

0.808 1 1.419 -0.116 0 
0.827 1.421 -0.090 

0.804 1 1.383 -0.163 0 
0.756 1.352 -0.126 

0.803 1 1.377 -0.246 0 
0.787 1.389 -0.259 

0.803 1 1.375 -0.339 0 
0.810 1.389 -0.359 

0.805 1 1.369 -0.419 0 
0.822 1.375 -0.418 

0.806 1 1.368 -0.488 0 
0.829 1.377 -0.475 

0.809 1 1.364 -0.552 0 
0.847 1.368 -0.538 

0.812 1 1.361 -0.614 0 
0.849 1.364 -0.602 

0.808 1 1.363 -0.666 0 
0.760 1.370 -0.649 

0.800 1 1.365 -0.707 0 
0.696 1.367 -0.687 

0.805 1 1.331 -0.763 1 

0.863 1.252 -0.773 
0.809 1 1.329 -0.880 0 
0.863 1.341 -0.974 

0.813 1 1.324 -0.980 0 
0.865 1.328 -1.014 

0.811 1 1.316 -1.067 0 
0.783 1.315 -1.071 

0.804 1 1.309 -1.145 0 
0.710 1.309 -1.134 

0.808 1 1.290 -1.182 1 

0.867 1.264 -1.064 
0.812 1 1.306 -1.261 0 
0.866 1.345 -1.270 

0.816 1 1.324 -1.349 0 
0.864 1.348 -1.366 

0.819 1 1.337 -1.436 0 
0.865 1.344 -1.445 

0.822 1 1.340 -1.511 0 
0.857 1.332 -1.502 

0.823 1 1.343 -1.576 0 
0.844 1.335 -1.559 

0.825 1 1.339 -1.635 0 
0.851 1.325 -1.617 

0.827 1 1.334 -1.695 0 
0.845 1.321 -1.684 

0.827 1 1.327 -1.765 0 
0.830 1.317 -1.769 

0.821 1 1.318 -1.821 0 
0.740 1.309 -1.812 

0.810 1 1.313 -1.874 0 
0.672 1.311 -1.866 

0.808 1 1.282 -1.912 1 

0.778 1.224 -1.869 
0.807 1 1.256 -1.941 1 

0.788 1.226 -1.892 
0.805 1 1.233 -1.971 1 

0.777 1.231 -1.951 
0.804 1 1.211 -2.004 1 

0.788 1.220 -2.013 
0.803 1 1.194 -2.046 1 

0.789 1.222 -2.092 
0.803 1 1.222 -2.155 0 
0.811 1.305 -2.278 

0.803 1 1.260 -2.280 0 
0.798 1.316 -2.366 

0.803 1 1.287 -2.392 0 
0.810 1.304 -2.422 

0.804 1 1.302 -2.479 0 
0.817 1.296 -2.464 

0.806 1 1.313 -2.543 0 
0.828 1.299 -2.500 

0.808 1 1.317 -2.586 0 
0.832 1.295 -2.528 

0.810 1 1.320 -2.618 0 
0.834 1.300 -2.565 

0.812 1 1.318 -2.639 0 
0.840 1.298 -2.590 

0.808 1 1.313 -2.652 0 
0.757 1.295 -2.612 

0.806 1 1.313 -2.684 0 
0.783 1.306 -2.683 

0.806 1 1.309 -2.719 0 
0.799 1.300 -2.727 

0.800 1 1.307 -2.755 0 
0.723 1.304 -2.767 

0.802 1 1.273 -2.756 1 

0.836 1.196 -2.705 
0.806 1 1.241 -2.750 1 

0.849 1.197 -2.707 
0.807 1 1.252 -2.772 0 
0.830 1.304 -2.806 

0.804 1 1.274 -2.790 0 
0.754 1.317 -2.809 

0.796 1 1.301 -2.797 0 
0.689 1.334 -2.803 

0.784 1 1.312 -2.755 0 
0.625 1.314 -2.709 

