1.668 1.706 0.872 1.421 1.771 0.865 
1.671 1.709 0.911 1.423 1.773 0.829 
1.669 1.707 0.853 1.415 1.763 0.784 
1.666 1.704 0.915 1.414 1.769 0.872 
1.674 1.711 0.839 1.417 1.766 0.894 
1.668 1.706 0.887 1.415 1.763 0.875 
1.669 1.707 0.858 1.413 1.761 0.914 
1.663 1.701 0.899 1.424 1.783 0.839 
1.661 1.699 0.948 1.413 1.768 0.870 
1.658 1.695 0.941 1.415 1.762 0.897 
1.662 1.700 0.947 1.411 1.759 0.926 
1.654 1.698 0.906 1.418 1.776 0.908 
1.652 1.689 0.860 1.413 1.777 0.830 
1.654 1.691 0.903 1.423 1.789 0.812 
1.669 1.714 0.850 1.427 1.803 0.796 
1.669 1.713 0.858 1.418 1.791 0.836 
1.662 1.707 0.935 1.411 1.782 0.924 
1.670 1.714 0.792 1.415 1.788 0.914 
1.651 1.695 0.897 1.409 1.780 0.896 
1.640 1.663 0.741 1.398 1.782 0.874 
1.618 1.612 0.873 1.396 1.779 0.832 
1.590 1.542 0.884 1.397 1.780 0.851 
1.567 1.449 0.879 1.401 1.770 0.895 
1.581 1.412 0.868 1.394 1.752 0.873 
1.550 1.336 0.792 1.388 1.699 0.894 
1.577 1.330 0.863 1.383 1.656 0.898 
1.577 1.307 0.931 1.373 1.573 0.899 
1.572 1.291 0.874 1.366 1.403 0.794 
1.363 1.272 0.817 
1.348 1.025 0.909 1.551 1.319 0.716 
1.381 0.953 0.838 
1.368 0.876 0.818 
1.372 0.846 0.794 
1.356 0.836 0.886 
1.603 0.706 0.814 1.373 0.827 0.873 
1.562 0.537 0.954 
1.574 0.412 0.929 1.396 0.776 0.701 
1.590 0.339 0.935 1.371 0.656 0.852 
1.568 0.315 0.984 1.339 0.535 0.875 
1.362 0.294 0.916 
1.591 0.276 0.894 
1.580 0.254 0.874 
1.566 0.168 0.936 
1.321 -0.952 0.881 
1.314 -1.189 0.914 
1.334 -1.282 0.895 1.529 -0.938 0.834 
1.321 -1.343 0.811 1.523 -1.067 0.820 
1.317 -1.351 0.905 1.500 -1.162 0.732 
1.306 -1.358 0.905 
1.319 -1.402 0.918 
1.325 -1.428 0.905 
1.335 -1.503 0.821 
1.326 -1.573 0.828 
1.307 -1.705 0.918 
1.342 -1.990 0.755 1.526 -1.918 0.823 
1.326 -2.132 0.815 1.529 -1.941 0.770 
1.335 -2.323 0.827 1.536 -1.983 0.713 
1.332 -2.366 0.838 1.527 -2.027 0.728 
1.316 -2.411 0.869 1.529 -2.123 0.787 
1.319 -2.441 0.869 1.509 -2.239 0.889 
1.307 -2.432 0.846 
1.308 -2.448 0.833 1.534 -2.643 0.770 
1.312 -2.455 0.829 
1.336 -2.498 0.859 
1.349 -2.523 0.930 
1.386 -2.566 0.830 
1.439 -2.623 0.829 
1.443 -2.629 0.812 
1.477 -2.637 0.813 
1.425 -2.888 0.938 1.507 -2.662 0.954 
1.383 -2.884 0.829 1.512 -2.658 0.840 
1.343 -2.862 0.902 1.520 -2.673 0.813 
1.325 -2.825 0.930 1.520 -2.673 0.907 
1.317 -2.841 0.910 1.527 -2.685 0.913 
1.321 -2.847 0.901 1.515 -2.691 0.845 
1.301 -2.838 0.866 
1.316 -2.870 0.829 1.510 -2.710 0.822 
1.316 -2.870 0.912 
1.311 -2.859 0.910 1.525 -2.764 0.834 
1.315 -2.867 0.920 1.514 -2.773 0.926 
1.322 -2.883 0.926 1.523 -2.791 0.920 
1.318 -2.873 0.920 1.523 -2.790 0.901 
1.318 -2.875 0.923 1.519 -2.784 0.841 
1.321 -2.864 0.851 1.518 -2.781 0.831 
1.538 -2.789 0.875 
1.321 -2.866 0.852 1.540 -2.791 0.769 
1.334 -2.877 0.926 1.539 -2.734 0.878 
1.337 -2.883 0.913 1.576 -2.785 0.789 
1.720 -2.892 0.714 
1.354 -2.869 0.833 1.848 -2.832 0.859 
1.369 -2.886 0.942 1.906 -2.785 0.866 
1.926 -2.801 0.936 
1.421 -2.834 0.922 
1.973 -2.830 0.927 
1.632 -2.900 0.780 1.978 -2.838 0.939 
1.716 -2.870 0.850 
1.783 -2.839 0.916 1.984 -2.833 0.899 
1.768 -2.844 0.834 
1.796 -2.860 0.932 1.988 -2.839 0.901 
1.795 -2.858 0.881 1.983 -2.832 0.843 
1.796 -2.859 0.825 
1.792 -2.854 0.908 1.985 -2.769 0.893 
1.789 -2.848 0.963 
1.785 -2.842 0.944 
1.790 -2.822 0.925 
1.794 -2.763 0.882 1.985 -2.452 0.879 
1.809 -2.694 0.725 
1.805 -2.614 0.708 1.989 -2.435 0.882 
1.798 -2.408 0.871 
1.823 -2.098 0.790 
1.824 -2.007 0.861 
1.824 -1.973 0.802 
1.803 -1.950 0.836 
1.796 -1.926 0.883 
1.816 -1.922 0.847 1.998 -1.760 0.873 
1.821 -1.893 0.861 1.982 -1.598 0.880 
1.817 -1.856 0.803 1.969 -1.524 0.847 
1.801 -1.754 0.811 1.978 -1.458 0.756 
1.795 -1.616 0.774 1.969 -1.424 0.841 
1.779 -1.416 0.874 
1.794 -1.193 0.796 
1.991 -1.388 0.757 
1.971 -1.305 0.864 
1.841 0.230 0.811 
1.881 0.294 0.826 
1.872 0.314 0.952 
1.850 0.335 0.937 
1.857 0.348 0.904 2.062 0.539 0.895 
1.861 0.383 0.949 2.085 0.699 0.941 
1.865 0.448 0.876 2.105 0.782 0.881 
1.863 0.530 0.848 2.112 0.810 0.881 
1.917 0.920 0.889 
2.116 0.877 0.805 1.939 1.114 0.694 
2.123 0.912 0.813 1.921 1.223 0.867 
2.106 0.960 0.815 1.918 1.265 0.966 
2.142 1.116 0.684 1.905 1.310 0.895 
2.144 1.258 0.734 1.910 1.326 0.941 
1.915 1.341 0.932 
1.913 1.339 0.857 
1.906 1.347 0.863 
1.933 1.379 0.972 
2.100 1.694 0.768 
2.038 1.440 0.829 2.064 1.693 0.889 
2.075 1.459 0.816 2.079 1.714 0.868 
2.122 1.507 0.897 2.055 1.702 0.923 
2.180 1.549 0.915 2.055 1.701 0.899 
2.202 1.564 0.884 2.022 1.689 0.870 
2.191 1.548 0.846 2.001 1.702 0.891 
2.197 1.553 0.866 1.997 1.714 0.819 
2.214 1.573 0.819 1.990 1.692 0.857 
2.200 1.569 0.869 2.006 1.722 0.805 
2.197 1.567 0.798 1.995 1.696 0.846 
2.192 1.563 0.841 1.997 1.721 0.889 
2.199 1.569 0.861 2.024 1.745 0.836 
2.201 1.570 0.841 2.015 1.736 0.790 
2.203 1.572 0.893 1.994 1.718 0.896 
2.201 1.570 0.841 2.007 1.730 0.792 
2.195 1.566 0.819 2.014 1.736 0.853 
2.196 1.567 0.844 2.017 1.738 0.762 
2.195 1.566 0.864 2.006 1.729 0.839 
2.192 1.564 0.837 2.005 1.728 0.832 
2.195 1.566 0.895 2.016 1.738 0.870 
2.191 1.563 0.849 2.024 1.744 0.799 
2.196 1.567 0.838 2.018 1.740 0.827 
2.195 1.566 0.859 2.028 1.748 0.802 
2.193 1.565 0.823 2.027 1.748 0.796 
2.194 1.565 0.825 2.024 1.745 0.816 
2.204 1.572 0.841 2.021 1.742 0.846 
2.200 1.570 0.844 2.015 1.737 0.850 
2.197 1.567 0.776 2.018 1.739 0.842 
2.197 1.567 0.866 2.015 1.737 0.807 
2.194 1.566 0.843 2.020 1.741 0.781 
2.196 1.559 0.907 2.022 1.743 0.843 
2.188 1.561 0.831 2.032 1.744 0.865 
2.207 1.574 0.776 2.011 1.732 0.904 
2.191 1.563 0.889 2.011 1.733 0.906 
2.193 1.579 0.922 2.028 1.756 0.773 
2.179 1.569 0.794 2.016 1.753 0.792 
2.164 1.558 0.819 2.004 1.734 0.840 
2.152 1.550 0.889 1.988 1.728 0.853 
2.147 1.553 0.932 1.995 1.742 0.862 
2.134 1.544 0.913 1.991 1.747 0.860 
2.124 1.536 0.872 1.998 1.760 0.770 
2.125 1.537 0.887 1.975 1.747 0.906 
2.132 1.535 0.895 1.992 1.771 0.822 
2.123 1.536 0.859 1.972 1.744 0.877 
2.124 1.537 0.884 1.974 1.747 0.836 
2.131 1.542 0.935 1.979 1.759 0.946 
2.126 1.538 0.934 1.990 1.753 0.906 
2.125 1.523 0.854 2.000 1.762 0.886 
2.131 1.527 0.946 1.996 1.759 0.901 
2.126 1.496 0.875 1.997 1.744 0.886 
2.139 1.471 0.935 1.997 1.713 0.873 
2.127 1.435 0.943 2.014 1.728 0.793 
2.135 1.413 0.887 1.964 1.633 0.811 
2.129 1.409 0.893 1.956 1.584 0.852 
2.132 1.411 0.879 1.925 1.484 0.911 
1.916 1.305 0.832 
1.917 1.180 0.707 
1.922 1.034 0.681 
1.913 0.970 0.848 2.130 1.338 0.975 
1.914 0.929 0.806 2.132 1.244 0.992 
1.899 0.906 0.912 
1.906 0.910 0.818 
2.100 0.612 0.900 1.909 0.881 0.839 
2.119 0.500 0.915 1.908 0.855 0.943 
2.106 0.419 0.891 1.907 0.786 0.928 
2.108 0.363 0.923 1.898 0.623 0.974 
2.123 0.356 0.921 
2.082 0.316 0.879 
2.107 0.278 0.876 
1.832 -1.224 0.845 
1.830 -1.305 0.862 
1.800 -1.375 0.835 
1.790 -1.386 0.884 
1.823 -1.430 0.811 
1.816 -1.437 0.892 
1.813 -1.475 0.839 
1.931 -1.898 0.857 1.780 -1.534 0.876 
1.808 -1.658 0.825 
1.794 -1.864 0.859 
1.742 -2.085 0.860 1.926 -1.968 0.795 
1.704 -2.230 0.844 1.915 -2.000 0.914 
1.712 -2.412 0.834 1.911 -2.058 0.872 
1.731 -2.472 0.674 1.926 -2.140 0.744 
1.727 -2.512 0.731 
1.727 -2.536 0.704 
1.720 -2.563 0.654 
1.719 -2.574 0.843 
1.730 -2.638 0.771 
1.715 -2.678 0.900 
1.731 -2.731 0.853 
1.748 -2.825 0.851 
1.768 -2.857 0.903 1.936 -2.925 0.746 
1.771 -2.848 0.915 
1.784 -2.841 0.926 
1.792 -2.854 0.952 
1.793 -2.856 0.900 
1.835 -2.866 0.946 
1.887 -3.155 0.974 1.920 -2.874 0.866 
1.883 -3.148 0.956 1.980 -2.881 0.910 
1.881 -3.146 0.979 2.006 -2.892 0.845 
1.907 -3.157 0.962 2.018 -2.896 0.863 
1.904 -3.138 0.935 2.032 -2.902 0.897 
1.914 -3.153 0.899 2.038 -2.910 0.927 
2.047 -2.923 0.907 
1.918 -3.145 0.942 2.037 -2.909 0.901 
1.918 -3.144 0.983 2.038 -2.910 0.890 
1.923 -3.138 0.919 2.037 -2.909 0.888 
1.922 -3.136 0.911 2.032 -2.902 0.867 
1.918 -3.144 0.948 2.031 -2.900 0.885 
1.918 -3.144 0.965 2.030 -2.899 0.912 
1.913 -3.137 0.945 2.032 -2.902 0.865 
1.916 -3.140 0.981 2.022 -2.887 0.888 
1.919 -3.146 0.959 2.022 -2.887 0.909 
1.910 -3.132 0.920 2.017 -2.881 0.873 
1.911 -3.133 0.968 
